Gender,Height,Weight,height_cm,weight_kg,female,fem_hgt,hgt_sq,Rand1,Rand2,Rand3,Rand4,Rand5
Male,71.57050822,200.5465701,181.7890909,90.96631982,0,0,33047.27356,0.424463019,0.455986344,0.507414072,0.821104548,0.1509243
Male,70.4599451,199.1835333,178.9682606,90.34805723,0,0,32029.63829,0.645119328,0.223537162,0.658901705,0.805592786,0.72154941
Male,68.18615715,184.0952374,173.1928392,83.50412691,0,0,29995.75953,0.699432626,0.103733923,0.993564214,0.828867706,0.392140795
Male,70.15601265,185.2578227,178.1962721,84.03146632,0,0,31753.9114,0.258077716,0.168035816,0.735455873,0.689271744,0.250814349
Male,69.67261869,203.0382183,176.9684515,92.0965115,0,0,31317.83282,0.208414546,0.632460794,0.725875644,0.646867672,0.534973938
Male,68.3844491,178.3074953,173.6965007,80.87885342,0,0,30170.47436,0.836838084,0.657097155,0.419853901,0.740581392,0.217944226
Male,61.97668615,137.6665269,157.4207828,62.44443525,0,0,24781.30286,0.641083145,0.163650033,0.368924242,0.728290957,0.940277159
Male,67.10706563,186.8791928,170.4519467,84.76690682,0,0,29053.86613,0.209434201,0.579444858,0.698844062,0.206793386,0.016469133
Male,65.10293487,159.1047536,165.3614546,72.16864338,0,0,27344.41065,0.7936405,0.69035503,0.270030437,0.144131824,0.916048697
Male,68.59195403,196.1840053,174.2235632,88.98749535,0,0,30353.84998,0.929578212,0.650211615,0.768366473,0.704847901,0.116353125
Male,66.37461836,166.9234129,168.5915306,75.71512472,0,0,28423.1042,0.756844308,0.719470918,0.080916178,0.055021662,0.792743654
Male,68.10610907,187.4200909,172.989517,85.01225387,0,0,29925.37301,0.41004519,0.133992584,0.73569674,0.384707903,0.544864306
Male,67.18904597,168.6951546,170.6601768,76.51877257,0,0,29124.89593,0.401961559,0.375847549,0.289383176,0.921947951,0.843242517
Male,64.70895406,184.4266109,164.3607433,83.65443529,0,0,27014.45394,0.513555006,0.289258825,0.103324414,0.320183003,0.173161669
Male,68.73351426,186.9922372,174.5831262,84.81818285,0,0,30479.26796,0.206152987,0.078991873,0.251281751,0.039451714,0.898282682
Male,68.10845837,178.4611686,172.9954843,80.94855837,0,0,29927.43758,0.598990437,0.90544955,0.212290675,0.681531843,0.193698242
Male,75.69038392,223.5875481,192.2535752,101.4175231,0,0,36961.43716,0.345423694,0.958596327,0.968289701,0.329036741,0.946486259
Male,65.66251181,170.932864,166.78278,77.53377963,0,0,27816.4957,0.113024767,0.95224678,0.754568715,0.802119725,0.251361794
Male,70.72250534,198.1211834,179.6351636,89.86618381,0,0,32268.79199,0.849557375,0.5857065,0.469680427,0.090416324,0.974308307
Male,67.55332131,178.2477847,171.5854361,80.85176914,0,0,29441.56189,0.074083401,0.221762715,0.803862003,0.768219392,0.518735785
Male,77.54718634,242.0411726,196.9698533,109.7879396,0,0,38797.12311,0.180913401,0.762191715,0.598134671,0.804837701,0.961917213
Male,68.01529462,186.0944597,172.7588483,84.41095817,0,0,29845.61967,0.871336568,0.414463543,0.96864191,0.287545477,0.124946625
Male,70.76279566,196.7652611,179.737501,89.2511483,0,0,32305.56926,0.914339138,0.877633392,0.390458324,0.88285087,0.443455535
Male,67.87840172,152.8969648,172.4111404,69.35284008,0,0,29725.60132,0.770396363,0.42651668,0.163939723,0.526447024,0.312829918
Male,68.07019014,169.3156865,172.898283,76.80024087,0,0,29893.81625,0.938229771,0.968294402,0.016417378,0.469138754,0.535813808
Male,68.46456508,182.130883,173.8999953,82.6131115,0,0,30241.20837,0.364849965,0.278083852,0.74491624,0.717603399,0.722042012
Male,68.13855088,187.0784656,173.0719192,84.85729537,0,0,29953.88923,0.311218864,0.528831215,0.881442215,0.897591985,0.817535701
Male,70.83048067,204.697662,179.9094209,92.84922189,0,0,32367.39973,0.416640445,0.735210997,0.414326715,0.331102207,0.610607475
Male,73.16663811,232.7611663,185.8432608,105.578603,0,0,34537.71758,0.137755098,0.337922242,0.888663216,0.93314655,0.494699839
Male,64.74617432,176.948433,164.4552828,80.26239362,0,0,27045.54003,0.015906059,0.924369994,0.668723244,0.975934655,0.526458911
Male,64.7784802,158.1725501,164.5373397,71.74580334,0,0,27072.53616,0.924210636,0.038414802,0.920760699,0.381121957,0.756992818
Male,69.34761746,185.667026,176.1429483,84.21707766,0,0,31026.33825,0.10244199,0.891109204,0.422816988,0.332618198,0.390035476
Male,68.44444038,183.8184077,173.8488786,83.37855918,0,0,30223.43257,0.601034471,0.102290222,0.956674054,0.945293812,0.410360304
Male,69.28424016,206.332545,175.98197,93.59079175,0,0,30969.65377,0.26082256,0.919381673,0.36422233,0.593390414,0.058944453
Male,72.33347601,210.9644405,183.7270291,95.6917825,0,0,33755.6212,0.517722605,0.023694352,0.673176601,0.7719786,0.320308297
Male,66.74727349,156.0972667,169.5380747,70.80447141,0,0,28743.15876,0.057663607,0.300300171,0.157698048,0.556206541,0.009464067
Male,67.52289087,179.0467126,171.5081428,81.21415648,0,0,29415.04305,0.901204263,0.316390831,0.374246883,0.862139601,0.747259294
Male,69.08886459,196.7387093,175.4857161,89.23910464,0,0,30795.23654,0.825850635,0.261168752,0.556622892,0.502197549,0.964689143
Male,67.45524588,192.8355933,171.3363245,87.46868243,0,0,29356.1361,0.175699358,0.473903628,0.220643105,0.124504578,0.74857703
Male,70.37498462,179.3742137,178.7524609,81.36270836,0,0,31952.44229,0.276295268,0.644474242,0.015676143,0.387699692,0.103864719
Male,70.32909362,209.5852922,178.6358978,95.06621187,0,0,31910.78398,0.787784271,0.688301815,0.698233053,0.672281856,0.277724301
Male,68.6087581,201.7819829,174.2662456,91.52669319,0,0,30368.72435,0.50771287,0.981900572,0.559845878,0.795272002,0.149112247
Male,71.00690253,192.7945623,180.3575324,87.45007112,0,0,32528.8395,0.82329276,0.116417575,0.239281406,0.028003869,0.016790755
Male,70.94422976,190.75103,180.1983436,86.52314119,0,0,32471.44304,0.196996436,0.18664013,0.227756105,0.626930992,0.222554035
Male,67.76078743,178.8203402,172.1124001,81.11147573,0,0,29622.67826,0.748149645,0.083372672,0.248905595,0.130374176,0.378437645
Male,71.80477292,220.3981272,182.3841232,99.97082731,0,0,33263.9684,0.593311717,0.19222012,0.71737341,0.67158402,0.556039328
Male,72.93973647,199.0951714,185.2669306,90.30797698,0,0,34323.83559,0.28754061,0.671696754,0.846794227,0.855549295,0.730840769
Male,71.36889076,205.2169218,181.2769825,93.08475399,0,0,32861.3444,0.586454153,0.025617779,0.217361423,0.467933416,0.992715695
Male,72.8536001,199.8147077,185.0481443,90.63435288,0,0,34242.81569,0.147371963,0.223283844,0.111905036,0.825783536,0.440088644
Male,65.75733211,167.6674324,167.0236236,76.05260598,0,0,27896.89083,0.192307638,0.300813615,0.026453005,0.381588232,0.952978109
Male,68.76436014,185.9347782,174.6614747,84.33852791,0,0,30506.63076,0.31492612,0.477655865,0.384560172,0.313008986,0.380871904
Male,68.66715796,206.5157566,174.4145812,93.67389508,0,0,30420.44614,0.807316217,0.855648739,0.890230532,0.281058071,0.283211083
Male,67.53602809,177.0565155,171.5415113,80.31141897,0,0,29426.49012,0.662294933,0.20278089,0.812612314,0.738106811,0.539507058
Male,71.97403705,211.9878503,182.8140541,96.15599297,0,0,33420.97837,0.064874311,0.415894589,0.543361548,0.424655028,0.941608803
Male,65.86925312,176.1812895,167.3079029,79.91442347,0,0,27991.93438,0.06838217,0.409922646,0.315195944,0.666192749,0.73583901
Male,66.90883423,195.4051954,169.9484389,88.6342334,0,0,28882.4719,0.983214801,0.481701504,0.817249228,0.520479431,0.718211729
Male,70.53117466,176.9930779,179.1491836,80.2826442,0,0,32094.43,0.425746973,0.275061223,0.468469309,0.105250811,0.465149492
Male,67.38580918,171.0560827,171.1599553,77.58967066,0,0,29295.7303,0.161782966,0.207687645,0.439269595,0.453924554,0.694595237
Male,70.51323065,205.7253839,179.1036059,93.31538836,0,0,32078.10163,0.714989361,0.625170209,0.878359159,0.348177471,0.317906699
Male,72.43045508,208.1415371,183.9733559,94.41133611,0,0,33846.19568,0.800921656,0.695413969,0.552426317,0.472114638,0.843473736
Male,70.54239278,197.0418585,179.1776777,89.37661069,0,0,32104.64017,0.407497214,0.652956361,0.722968496,0.307508431,0.353326413
Male,70.19658029,194.6991935,178.2993139,88.31399659,0,0,31790.64535,0.908102212,0.803541698,0.218298144,0.566838537,0.075226727
Male,71.19296145,206.1961801,180.8301221,93.5289377,0,0,32699.53305,0.848653828,0.257560137,0.053709437,0.859893284,0.928991188
Male,63.5771769,156.8204149,161.4860293,71.13248561,0,0,26077.73766,0.515031664,0.296591468,0.639626218,0.866091023,0.110645919
Male,67.83959025,169.4593059,172.3125592,76.86538548,0,0,29691.61807,0.714356501,0.583366328,0.352924864,0.141293133,0.311213447
Male,67.0085794,168.9267944,170.2017917,76.62384255,0,0,28968.64989,0.854484394,0.952173719,0.052953083,0.874431843,0.473103334
Male,65.49726246,175.4272478,166.3630467,79.57239619,0,0,27676.66329,0.368048118,0.881622253,0.332503631,0.491689714,0.387039255
Male,65.53179963,177.6182243,166.4507711,80.56620561,0,0,27705.85919,0.593327866,0.796332822,0.726025368,0.002416253,0.587210339
Male,68.79787905,186.8578388,174.7466128,84.75722081,0,0,30536.37868,0.16228812,0.846652054,0.518731521,0.526261935,0.044054743
Male,70.89117344,182.2837059,180.0635805,82.68243073,0,0,32422.89304,0.785500567,0.370763558,0.780962021,0.347498338,0.262322074
Male,66.32769905,156.6060464,168.4723556,71.03524978,0,0,28382.93459,0.956449382,0.356198281,0.085995809,0.67489974,0.213536372
Male,64.23991228,169.8507691,163.1693772,77.04295004,0,0,26624.24565,0.619193859,0.933164552,0.891805498,0.670549511,0.19079841
Male,65.97904809,173.8867612,167.5867822,78.87364378,0,0,28085.32955,0.236053791,0.137955039,0.215582974,0.574548539,0.231964626
Male,66.03644481,172.140801,167.7325698,78.08169021,0,0,28134.21498,0.342883312,0.66645968,0.467280556,0.025108925,0.55499019
Male,70.85237854,221.0532279,179.9650415,100.2679757,0,0,32387.41616,0.359805467,0.449756002,0.840455594,0.178170043,0.760080225
Male,68.97780263,190.1486823,175.2036187,86.24992112,0,0,30696.308,0.560634925,0.766503904,0.254769766,0.957294288,0.998985178
Male,68.9253586,191.065683,175.0704108,86.66586526,0,0,30649.64875,0.105614133,0.536774907,0.27229239,0.015304412,0.953479273
Male,63.86501825,161.7402602,162.2171463,73.36408811,0,0,26314.40257,0.555087214,0.612341935,0.933632013,0.466328894,0.350275383
Male,68.47661745,176.7627716,173.9306083,80.1781791,0,0,30251.85652,0.640074805,0.581877133,0.664251996,0.414679668,0.675748905
Male,72.13654594,214.5365688,183.2268267,97.31207133,0,0,33572.07001,0.238686858,0.726490287,0.355637335,0.855544305,0.01429868
Male,72.95489543,214.5117606,185.3054344,97.30081851,0,0,34338.10402,0.746995112,0.71725064,0.677551012,0.131557729,0.827878371
Male,67.89020885,168.824927,172.4411305,76.57763629,0,0,29735.94348,0.364415867,0.161976776,0.227006324,0.434782209,0.593781423
Male,67.72232032,175.6348774,172.0146936,79.66657533,0,0,29589.05482,0.622647768,0.487684784,0.660484245,0.124155728,0.115120086
Male,68.48608307,203.0092436,173.954651,92.08336881,0,0,30260.2206,0.681195816,0.893641018,0.339298459,0.987316185,0.017688908
Male,69.88973762,203.3908008,177.5199335,92.25644013,0,0,31513.32681,0.627983734,0.833540979,0.407628404,0.787930875,0.347406861
Male,67.65689279,192.121524,171.8485077,87.14478631,0,0,29531.9096,0.823222825,0.272607953,0.93003487,0.573310648,0.7005135
Male,71.43986985,182.1743643,181.4572694,82.63283425,0,0,32926.74063,0.54172849,0.796319181,0.075172009,0.565829054,0.819121561
Male,73.28096683,225.2074354,186.1336558,102.152291,0,0,34645.7378,0.480008301,0.466400548,0.10275253,0.551339269,0.989370731
Male,59.86807793,117.8038417,152.064918,53.43488016,0,0,23123.73927,0.906117116,0.020663857,0.329250377,0.514891623,0.220437506
Male,70.836938,215.9469988,179.9258225,97.95183109,0,0,32373.30161,0.566633596,0.857217419,0.712159947,0.506686816,0.432431747
Male,65.00080633,149.287684,165.1020481,67.71569918,0,0,27258.68628,0.904415786,0.826654305,0.40074385,0.855872099,0.44505383
Male,69.03182552,188.2585986,175.3408368,85.39259426,0,0,30744.40906,0.962196384,0.448735411,0.901643134,0.856063436,0.064008552
Male,69.96052189,199.8168098,177.6997256,90.63530641,0,0,31577.19248,0.663154579,0.340961033,0.766078654,0.645628483,0.254093021
Male,67.1660564,162.8010639,170.6017833,73.84526017,0,0,29104.96845,0.881420304,0.872634739,0.647650731,0.645963566,0.27820589
Male,72.76190639,226.7361551,184.8152422,102.8457061,0,0,34156.67376,0.645513771,0.385309244,0.560060064,0.022717709,0.263104396
Male,68.53477063,186.7031045,174.0783174,84.68703458,0,0,30303.26059,0.430428826,0.643362135,0.899701655,0.681405487,0.018060237
Male,66.17145826,149.9990757,168.075504,68.03838075,0,0,28249.37504,0.826093111,0.690407993,0.226907077,0.342571025,0.012068752
Male,69.16345307,189.1468614,175.6751708,85.79550315,0,0,30861.76564,0.433681843,0.239066632,0.77317166,0.402630574,0.035571006
Male,69.3493931,184.3160882,176.1474585,83.60430309,0,0,31027.92713,0.031751287,0.44627083,0.034555997,0.95921595,0.169199445
Male,69.805581,208.4352232,177.3061758,94.54454975,0,0,31437.47996,0.734990246,0.047076703,0.727616568,0.861187338,0.374767212
Male,67.42890822,172.1120765,171.2694269,78.06866099,0,0,29333.21658,0.383727937,0.778600713,0.1277461,0.347215979,0.65702168
Male,73.63133636,212.4851528,187.0235944,96.38156543,0,0,34977.82485,0.772227323,0.660120204,0.989337592,0.867271323,0.416350965
Male,68.52573366,194.1106699,174.0553635,88.04704697,0,0,30295.26956,0.404599485,0.263862785,0.181685257,0.230183699,0.960322741
Male,66.67568272,169.2539402,169.3562341,76.77223323,0,0,28681.53403,0.382252473,0.585343631,0.915217458,0.467032561,0.190563279
Male,69.3830474,200.5666591,176.2329404,90.97543204,0,0,31058.04928,0.568487766,0.580222748,0.186657009,0.044051031,0.984724857
Male,69.0613821,172.0352395,175.4159105,78.03380834,0,0,30770.74167,0.942174075,0.274819347,0.672108865,0.874420591,0.478765518
Male,71.25062398,209.4821247,180.9765849,95.01941589,0,0,32752.52428,0.953703489,0.202285714,0.393449804,0.105483924,0.564662812
Male,70.60240884,216.5111478,179.3301185,98.20772457,0,0,32159.29138,0.659787045,0.111927267,0.645402924,0.731604856,0.087760034
Male,65.88013559,157.4505799,167.3355444,71.41832345,0,0,28001.18442,0.198043205,0.990629107,0.91419187,0.089480626,0.555509426
Male,66.53174642,168.2474368,168.9906359,76.31569138,0,0,28557.83503,0.040291712,0.637202131,0.526880129,0.464419352,0.129644315
Male,69.08579382,194.6431782,175.4779163,88.28858848,0,0,30792.49911,0.064395541,0.893757773,0.416132561,0.600954526,0.275595989
Male,72.83899389,221.0804179,185.0110445,100.2803089,0,0,34229.08658,0.948142943,0.872474528,0.811884473,0.350692931,0.571296118
Male,69.15310229,201.9940301,175.6488798,91.62287609,0,0,30852.52898,0.558335743,0.73159806,0.132958914,0.125422822,0.673545761
Male,67.92331063,173.3486462,172.525209,78.62955911,0,0,29764.94774,0.649494221,0.418663614,0.116987886,0.792204063,0.187164539
Male,67.90152494,184.0596589,172.4698733,83.48798881,0,0,29745.85721,0.510371149,0.636774089,0.999655325,0.634677873,0.25239905
Male,64.48592906,160.6776326,163.7942598,72.88208871,0,0,26828.55955,0.067233081,0.817644692,0.955603687,0.827366743,0.934252676
Male,67.00135021,183.8267586,170.1834295,83.38234707,0,0,28962.39969,0.213957746,0.593895442,0.733895338,0.786634257,0.783263331
Male,68.48850981,184.0067895,173.9608149,83.46400768,0,0,30262.36512,0.240674428,0.623533732,0.047696974,0.611414152,0.676051747
Male,67.17889159,179.4444452,170.6343846,81.3945648,0,0,29116.09322,0.953481106,0.928290354,0.21091042,0.410555254,0.106582192
Male,71.91504513,182.6715779,182.6642146,82.85836638,0,0,33366.21531,0.801201247,0.640812599,0.622004576,0.963679877,0.238511978
Male,69.82350388,189.8086025,177.3516999,86.09566365,0,0,31453.62544,0.957940356,0.52498239,0.958543063,0.556333724,0.39064532
Male,69.76865284,199.6728427,177.2123782,90.57000407,0,0,31404.227,0.666511991,0.287441261,0.506632021,0.541644635,0.471101333
Male,66.55735663,153.3726261,169.0556858,69.56859621,0,0,28579.82491,0.669708958,0.962603214,0.413807621,0.472294122,0.421968028
Male,68.3799963,190.5009395,173.6851906,86.40970213,0,0,30166.54543,0.235083044,0.974003863,0.978315275,0.245335635,0.383314534
Male,71.69717714,212.5090614,182.1108299,96.39241017,0,0,33164.35438,0.048635028,0.94574421,0.548752851,0.703724281,0.103629041
Male,67.89928383,186.3812891,172.4641809,84.54106169,0,0,29743.8937,0.665815237,0.142100711,0.036575652,0.344711079,0.236241684
Male,66.79400775,165.2596432,169.6567797,74.96045206,0,0,28783.42289,0.561952388,0.355854576,0.059516506,0.331184801,0.087642419
Male,67.90758302,173.8980854,172.4852609,78.87878035,0,0,29751.16522,0.911245205,0.208504588,0.598351613,0.438184852,0.409970029
Male,70.64357719,180.6688738,179.4346861,81.94995582,0,0,32196.80656,0.061941756,0.27992511,0.248046727,0.876025755,0.121708172
Male,61.83484916,143.4214618,157.0605169,65.05482769,0,0,24668.00596,0.183397123,0.69908273,0.28160282,0.514610873,0.977643758
Male,68.73525452,181.9548671,174.5875465,82.53327207,0,0,30480.81139,0.213431656,0.714176523,0.904398513,0.8927643,0.069988937
Male,67.6044185,179.3890112,171.715223,81.36942039,0,0,29486.11781,0.098530911,0.066041431,0.457551215,0.005989874,0.153038792
Male,69.92970576,199.7216237,177.6214526,90.59213075,0,0,31549.38043,0.185086647,0.893223743,0.618232854,0.454998224,0.118437394
Male,67.41021397,178.8333614,171.2219435,81.11738206,0,0,29316.95393,0.598510364,0.208902531,0.177158937,0.243539938,0.98005881
Male,67.46477715,180.8758605,171.3605339,82.0438433,0,0,29364.4326,0.415963248,0.539463386,0.624222075,0.72512317,0.783818126
Male,68.82933377,195.1620421,174.8265078,88.523941,0,0,30564.30782,0.986369281,0.448975289,0.367271857,0.466460836,0.833595556
Male,68.38842703,180.7377607,173.7066047,81.98120233,0,0,30173.9845,0.959593258,0.580330498,0.860257808,0.321297485,0.738720456
Male,71.3296991,210.6644982,181.1774357,95.55573109,0,0,32825.26322,0.055884766,0.835064169,0.206667154,0.115286346,0.809651899
Male,70.23272595,184.0251306,178.3911239,83.47232704,0,0,31823.39309,0.293832456,0.888405082,0.290096785,0.057564427,0.070803511
Male,67.29797327,175.3386598,170.9368521,79.53221338,0,0,29219.40741,0.565176557,0.87029984,0.454861382,0.591147335,0.904392677
Male,70.59577771,197.3145641,179.3132754,89.50030774,0,0,32153.25073,0.578583974,0.195800871,0.598602704,0.429145243,0.840860896
Male,69.8416671,188.5122329,177.3978344,85.50764076,0,0,31469.99166,0.41401225,0.560215868,0.920567702,0.840449565,0.471811902
Male,65.1111161,183.8622633,165.3822349,83.39845173,0,0,27351.28362,0.360184996,0.34956775,0.293205034,0.013704902,0.336599143
Male,73.70602717,231.6978873,187.213309,105.0963081,0,0,35048.82307,0.057396471,0.849896648,0.354000585,0.583490381,0.934694317
Male,69.30812678,195.1764764,176.042642,88.53048827,0,0,30991.01181,0.566568642,0.609144363,0.189205001,0.540776836,0.645150824
Male,67.9059323,174.0867271,172.481068,78.96434673,0,0,29749.71883,0.353194845,0.938041751,0.557394637,0.074747929,0.635542034
Male,72.3595,213.2978873,183.79313,96.7502153,0,0,33779.91464,0.327584086,0.344815554,0.634399042,0.906820564,0.924719434
Male,68.93034945,187.8013369,175.0830876,85.18518402,0,0,30654.08756,0.795922082,0.584312947,0.894676001,0.269182117,0.45260964
Male,70.87666684,209.2402536,180.0267338,94.90970512,0,0,32409.62487,0.377482937,0.401564164,0.662244069,0.55589759,0.397932961
Male,64.63663123,162.4070267,164.1770433,73.66652805,0,0,26954.10155,0.751528734,0.501996395,0.659202962,0.401716553,0.192170338
Male,69.06413056,176.3552112,175.4228916,79.99331296,0,0,30773.1909,0.26585257,0.208898703,0.239355169,0.088449531,0.549147414
Male,67.68548994,178.5569228,171.9211445,80.99199174,0,0,29556.87991,0.496741802,0.66424534,0.557361815,0.655245544,0.890171828
Male,76.73244646,241.6866013,194.900414,109.6271088,0,0,37986.17138,0.184469108,0.222290836,0.670773633,0.502367649,0.519700753
Male,67.88200094,181.0462054,172.4202824,82.12111042,0,0,29728.75377,0.637293131,0.104920628,0.042100404,0.187087802,0.881585296
Male,63.15013091,154.801973,160.4013325,70.21693655,0,0,25728.58747,0.345471756,0.445102612,0.019934679,0.304171828,0.501908711
Male,68.31325793,175.2266486,173.5156751,79.48140598,0,0,30107.68952,0.508689173,0.571216573,0.466651905,0.665829228,0.153627776
Male,71.52842429,192.0729468,181.6821977,87.12275207,0,0,33008.42096,0.00578032,0.644114106,0.792442381,0.269627667,0.335770642
Male,68.51188934,175.4331058,174.0201989,79.57505333,0,0,30283.02963,0.863407191,0.946288244,0.770877846,0.387513143,0.785157293
Male,66.6154889,165.3501008,169.2033418,75.00148291,0,0,28629.77088,0.372821153,0.957048509,0.315084616,0.912462325,0.48559197
Male,68.06686658,187.0383447,172.8898411,84.83909686,0,0,29890.89716,0.114658231,0.42400802,0.649579075,0.551507064,0.491509498
Male,70.28737622,203.531509,178.5299356,92.32026421,0,0,31872.9379,0.900650585,0.57404847,0.311982322,0.566485549,0.659482498
Male,67.92221313,177.0213348,172.5224213,80.29546128,0,0,29763.98587,0.972430243,0.74142662,0.129921867,0.064397744,0.142292039
Male,71.45193004,199.2344387,181.4879023,90.37114753,0,0,32937.85868,0.085424386,0.086616553,0.720717809,0.137152258,0.511214894
Male,68.08894311,173.8287649,172.9459155,78.84733715,0,0,29910.28969,0.542605865,0.622547211,0.485274114,0.945263724,0.692023859
Male,69.14577478,184.4878335,175.6302679,83.68220538,0,0,30845.99102,0.55340173,0.974510923,0.17827878,0.950011075,0.239743994
Male,69.83297043,196.3477833,177.3757449,89.06178371,0,0,31462.15488,0.446049903,0.912052702,0.189401405,0.671832588,0.199972586
Male,71.77502317,189.6393057,182.3085589,86.01887196,0,0,33236.41063,0.858448136,0.760929941,0.125647484,0.229613492,0.230887075
Male,67.90799543,199.479458,172.4863084,90.48228631,0,0,29751.52658,0.316226967,0.834495347,0.643040938,0.098289906,0.148032215
Male,66.34148305,166.1074671,168.5073669,75.34501821,0,0,28394.73271,0.768903806,0.340178367,0.596458275,0.745149605,0.082612609
Male,69.20342853,186.3937623,175.7767085,84.54671943,0,0,30897.45124,0.015199951,0.525031936,0.103943902,0.90903214,0.020728007
Male,67.77700873,179.7840841,172.1536022,81.54862226,0,0,29636.86274,0.270897852,0.580980142,0.435342867,0.29268554,0.903673916
Male,71.28373588,211.6275377,181.0606891,95.99255807,0,0,32782.97315,0.538153311,0.910191714,0.129133599,0.631622338,0.972384581
Male,75.33084652,240.4408159,191.3403502,109.0620306,0,0,36611.1296,0.623675993,0.710397583,0.282300455,0.905760542,0.832624873
Male,68.1714042,174.873337,173.1553667,79.32114667,0,0,29982.781,0.496517026,0.764546413,0.056769314,0.35709261,0.168293107
Male,66.75241965,176.1002667,169.5511459,79.87767219,0,0,28747.59108,0.411082052,0.187089693,0.686355823,0.575097063,0.642102769
Male,68.54089462,190.1312339,174.0938723,86.24200666,0,0,30308.67638,0.063250446,0.16708791,0.993760994,0.251077846,0.792074963
Male,66.72049284,169.6840868,169.4700518,76.96734432,0,0,28720.09846,0.489927358,0.192099539,0.671991962,0.874588779,0.555418945
Male,72.44798372,213.2391086,184.0178786,96.72355374,0,0,33862.57966,0.051710216,0.156871412,0.676825319,0.45615617,0.010777852
Male,65.24163708,152.2236965,165.7137582,69.04745096,0,0,27461.04965,0.875865298,0.975610701,0.418252855,0.726194159,0.235607916
Male,67.12949751,155.5207128,170.5089237,70.54295117,0,0,29073.29305,0.334417534,0.716247335,0.316209111,0.52502502,0.320594663
Male,65.11617204,153.1280671,165.395077,69.45766623,0,0,27355.53149,0.640750743,0.664464863,0.337199058,0.210326442,0.135025117
Male,63.75082807,154.6660087,161.9271033,70.1552642,0,0,26220.38678,0.175105084,0.1628715,0.633132175,0.002258458,0.658972384
Male,65.45246396,174.9103282,166.2492585,79.33792557,0,0,27638.81594,0.700546555,0.382460454,0.859427915,0.867838404,0.700687207
Male,66.99014053,160.1789715,170.1549569,72.65590006,0,0,28952.70937,0.318157198,0.902133623,0.771369139,0.485538622,0.382442918
Male,67.3093047,195.0121295,170.9656339,88.45594186,0,0,29229.24798,0.773303827,0.942575015,0.394049962,0.092831992,0.365322842
Male,65.00189643,157.5590241,165.1048169,71.46751284,0,0,27259.60057,0.989093237,0.692093485,0.512641506,0.309006554,0.334298535
Male,67.69910171,185.0067766,171.9557183,83.91759379,0,0,29568.76907,0.591346117,0.873692718,0.87474667,0.907185515,0.612370153
Male,67.26673585,178.6346845,170.857509,81.0272638,0,0,29192.2884,0.714047391,0.322911695,0.203962816,0.801951578,0.805949272
Male,68.21137388,174.898717,173.2568896,79.33265884,0,0,30017.94981,0.646199648,0.044245773,0.165924666,0.760516011,0.723996941
Male,67.22246749,176.5382322,170.7450674,80.0763298,0,0,29153.87805,0.118756594,0.046037525,0.742365241,0.168944711,0.834974502
Male,70.03000953,208.2727386,177.8762242,94.47084806,0,0,31639.95114,0.296047279,0.432984545,0.392193801,0.34472899,0.690779358
Male,68.28416312,185.5375972,173.4417743,84.1583698,0,0,30082.04909,0.52063127,0.329360699,0.611395154,0.950924459,0.891087707
Male,68.39148324,181.6953354,173.7143674,82.41555058,0,0,30176.68145,0.859293372,0.008837636,0.970550677,0.688756921,0.809125323
Male,71.92934009,215.04966,182.7005238,97.54480536,0,0,33379.48141,0.130097186,0.785666982,0.00318392,0.511249655,0.432485289
Male,69.13169187,167.8257649,175.5944974,76.12442436,0,0,30833.4275,0.868221843,0.485561579,0.028820865,0.872121198,0.21381496
Male,69.85933144,202.8059751,177.4427019,91.99116785,0,0,31485.91244,0.400397772,0.276191563,0.913878538,0.921378011,0.23775397
Male,68.54184169,180.3532255,174.0962779,81.80678026,0,0,30309.51397,0.331334571,0.533633187,0.023503573,0.26506347,0.567818172
Male,68.85701105,176.6424219,174.8968081,80.12358943,0,0,30588.89348,0.148813195,0.883935445,0.884970305,0.27569785,0.151095403
Male,73.59653263,229.5546366,186.9351929,104.1241467,0,0,34944.76634,0.201834518,0.379841951,0.807589539,0.993223801,0.419888038
Male,68.33260484,195.8768153,173.5648163,88.84815639,0,0,30124.74546,0.294056071,0.032437053,0.695995532,0.92884613,0.242038552
Male,68.26273943,183.0789534,173.3873582,83.04314862,0,0,30063.17597,0.677713129,0.263900297,0.092230717,0.098518108,0.43232535
Male,71.43330454,196.380704,181.4405935,89.07671628,0,0,32920.68898,0.75425437,0.346747936,0.754331711,0.70094583,0.618931579
Male,71.27924281,192.675508,181.0492767,87.39606904,0,0,32778.84061,0.587674141,0.181997829,0.840854994,0.085670231,0.345142236
Male,67.1722775,168.183015,170.6175848,76.28647013,0,0,29110.36026,0.696011086,0.033051995,0.549669774,0.312993732,0.093184671
Male,68.42215022,178.1714101,173.7922616,80.81712625,0,0,30203.75018,0.253791112,0.104890767,0.839015793,0.905913603,0.150140443
Male,69.46944682,202.6498235,176.4523949,91.92033872,0,0,31135.44767,0.906780864,0.750065734,0.387843265,0.298955615,0.477625444
Male,69.37071992,175.9371484,176.2016286,79.80368303,0,0,31047.01392,0.663291386,0.152164669,0.001056282,0.366956347,0.191075871
Male,65.07828939,163.6724806,165.2988551,74.24052781,0,0,27323.71148,0.592379857,0.860432996,0.740758916,0.787959976,0.27696501
